year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2018,8-May-18,10,607.855,957
2018,8-May-18,11,736.575,974
2018,8-May-18,12,753.554,981
2018,8-May-18,13,706.039,980
2018,8-May-18,14,664.589,972
2018,8-May-18,15,629.642,965
2018,8-May-18,16,586.592,960
2018,8-May-18,17,454.46,940
2018,8-May-18,18,259.404,877
2018,8-May-18,19,84.913,739
2018,8-May-18,20,11.269,596
2018,8-May-18,21,,
2018,8-May-18,22,,
2018,8-May-18,23,,
2018,8-May-18,24,,
2018,9-May-18,1,,
2018,9-May-18,2,,
2018,9-May-18,3,,
2018,9-May-18,4,,
2018,9-May-18,5,,
2018,9-May-18,6,1.981,222
2018,9-May-18,7,42.682,673
2018,9-May-18,8,191.2,806
2018,9-May-18,9,421.547,912
2018,9-May-18,10,611.392,950
2018,9-May-18,11,726.834,971
2018,9-May-18,12,773.275,974
2018,9-May-18,13,765.93,984
2018,9-May-18,14,730.027,975
2018,9-May-18,15,686.886,968
2018,9-May-18,16,565.882,954
2018,9-May-18,17,408.449,926
2018,9-May-18,18,250.385,856
2018,9-May-18,19,94.696,732
2018,9-May-18,20,18.521,595
2018,9-May-18,21,,
2018,9-May-18,22,,
2018,9-May-18,23,,
2018,9-May-18,24,,
2018,10-May-18,1,,
2018,10-May-18,2,,
2018,10-May-18,3,,
2018,10-May-18,4,,
2018,10-May-18,5,,
2018,10-May-18,6,1.459,80
2018,10-May-18,7,28.014,623
2018,10-May-18,8,101.084,688
2018,10-May-18,9,202.35,747
2018,10-May-18,10,395.961,860
2018,10-May-18,11,636.638,941
2018,10-May-18,12,748.228,968
2018,10-May-18,13,748.598,969
2018,10-May-18,14,660.667,959
2018,10-May-18,15,481.113,920
2018,10-May-18,16,336.537,860
2018,10-May-18,17,273.946,852
2018,10-May-18,18,203.324,845
2018,10-May-18,19,83.671,732
2018,10-May-18,20,10.814,574
2018,10-May-18,21,,
2018,10-May-18,22,,
2018,10-May-18,23,,
2018,10-May-18,24,,
2018,11-May-18,1,,
2018,11-May-18,2,,
2018,11-May-18,3,,
2018,11-May-18,4,,
2018,11-May-18,5,,
2018,11-May-18,6,2.593,322
2018,11-May-18,7,46.828,689
2018,11-May-18,8,191.636,811
2018,11-May-18,9,355.17,869
2018,11-May-18,10,464.403,899
2018,11-May-18,11,568.312,932
2018,11-May-18,12,714.687,981
2018,11-May-18,13,800.931,994
2018,11-May-18,14,801.879,991
2018,11-May-18,15,765.229,988
2018,11-May-18,16,651.447,981
2018,11-May-18,17,447.409,937
2018,11-May-18,18,236.242,872
2018,11-May-18,19,96.499,770
2018,11-May-18,20,14.556,617
2018,11-May-18,21,,
2018,11-May-18,22,,
2018,11-May-18,23,,
2018,11-May-18,24,,
2018,12-May-18,1,,
2018,12-May-18,2,,
2018,12-May-18,3,,
2018,12-May-18,4,,
2018,12-May-18,5,,
2018,12-May-18,6,1.675,116
2018,12-May-18,7,25.128,647
2018,12-May-18,8,65.231,711
2018,12-May-18,9,87.747,723
2018,12-May-18,10,119.095,764
2018,12-May-18,11,125.035,781
2018,12-May-18,12,145.827,829
2018,12-May-18,13,142.234,839
2018,12-May-18,14,154.476,852
2018,12-May-18,15,118.525,789
2018,12-May-18,16,79.777,729
2018,12-May-18,17,48.15,672
2018,12-May-18,18,26.498,635
2018,12-May-18,19,12.301,546
2018,12-May-18,20,2.394,167
2018,12-May-18,21,,
2018,12-May-18,22,,
2018,12-May-18,23,,
2018,12-May-18,24,,
2018,13-May-18,1,,
2018,13-May-18,2,,
2018,13-May-18,3,,
2018,13-May-18,4,,
2018,13-May-18,5,,
2018,13-May-18,6,1.682,126
2018,13-May-18,7,28.014,644
2018,13-May-18,8,96.553,776
2018,13-May-18,9,162.615,860
2018,13-May-18,10,224.982,892
2018,13-May-18,11,281.251,934
2018,13-May-18,12,359.976,955
2018,13-May-18,13,469.848,985
2018,13-May-18,14,539.008,1004
2018,13-May-18,15,548.731,1011
2018,13-May-18,16,523.681,1007
2018,13-May-18,17,437.082,997
2018,13-May-18,18,261.562,938
2018,13-May-18,19,84.393,806
2018,13-May-18,20,12.595,592
2018,13-May-18,21,,
2018,13-May-18,22,,
2018,13-May-18,23,,
2018,13-May-18,24,,
2018,14-May-18,1,,
2018,14-May-18,2,,
2018,14-May-18,3,,
2018,14-May-18,4,,
2018,14-May-18,5,1.023,6
2018,14-May-18,6,1.374,98
2018,14-May-18,7,27.037,627
2018,14-May-18,8,89.365,689
2018,14-May-18,9,187.407,783
2018,14-May-18,10,293.612,850
2018,14-May-18,11,391.119,893
2018,14-May-18,12,465.777,918
2018,14-May-18,13,638.902,960
2018,14-May-18,14,760.333,983
2018,14-May-18,15,744.772,981
2018,14-May-18,16,636.679,966
2018,14-May-18,17,508.3,955
2018,14-May-18,18,291.93,885
2018,14-May-18,19,91.406,759
2018,14-May-18,20,13.938,604
2018,14-May-18,21,1,6
2018,14-May-18,22,,
2018,14-May-18,23,,
2018,14-May-18,24,,
2018,15-May-18,1,,
2018,15-May-18,2,,
2018,15-May-18,3,,
2018,15-May-18,4,,
2018,15-May-18,5,1.016,6
2018,15-May-18,6,1.929,194
2018,15-May-18,7,29.343,648
2018,15-May-18,8,102.857,722
2018,15-May-18,9,192.453,803
2018,15-May-18,10,288.392,856
2018,15-May-18,11,443.252,922
2018,15-May-18,12,607.534,945
2018,15-May-18,13,663.263,947
2018,15-May-18,14,707.05,949
2018,15-May-18,15,655.738,938
2018,15-May-18,16,364.888,846
2018,15-May-18,17,84.223,501
2018,15-May-18,18,15.554,231
2018,15-May-18,19,4.895,135
2018,15-May-18,20,2.897,133
2018,15-May-18,21,1.028,13
2018,15-May-18,22,,
2018,15-May-18,23,,
2018,15-May-18,24,,
2018,16-May-18,1,,
2018,16-May-18,2,,
2018,16-May-18,3,,
2018,16-May-18,4,,
2018,16-May-18,5,1.019,6
2018,16-May-18,6,2.95,334
2018,16-May-18,7,48.925,652
2018,16-May-18,8,161.152,756
2018,16-May-18,9,322.658,860
2018,16-May-18,10,435.634,897
2018,16-May-18,11,555.892,930
2018,16-May-18,12,605.928,951
2018,16-May-18,13,551.322,949
2018,16-May-18,14,437.847,923
2018,16-May-18,15,331.716,855
2018,16-May-18,16,239.458,834
2018,16-May-18,17,173.86,776
2018,16-May-18,18,112.305,735
2018,16-May-18,19,50.404,677
2018,16-May-18,20,9.105,572
2018,16-May-18,21,1.013,8
2018,16-May-18,22,,
2018,16-May-18,23,,
2018,16-May-18,24,,
2018,17-May-18,1,,
2018,17-May-18,2,,
2018,17-May-18,3,,
2018,17-May-18,4,,
2018,17-May-18,5,1.019,6
2018,17-May-18,6,1.335,75
2018,17-May-18,7,22.935,620
2018,17-May-18,8,64.146,672
2018,17-May-18,9,116.722,715
2018,17-May-18,10,181.057,754
2018,17-May-18,11,259.914,801
2018,17-May-18,12,321.504,840
2018,17-May-18,13,384.281,880
2018,17-May-18,14,468.114,897
2018,17-May-18,15,497.767,931
2018,17-May-18,16,427.242,924
2018,17-May-18,17,295.02,874
2018,17-May-18,18,180.036,814
2018,17-May-18,19,97.071,748
2018,17-May-18,20,19.587,628
2018,17-May-18,21,1.003,6
2018,17-May-18,22,,
2018,17-May-18,23,,
2018,17-May-18,24,,
2018,18-May-18,1,,
2018,18-May-18,2,,
2018,18-May-18,3,,
2018,18-May-18,4,,
2018,18-May-18,5,1.016,6
2018,18-May-18,6,3.981,458
2018,18-May-18,7,57.673,694
2018,18-May-18,8,165.749,792
2018,18-May-18,9,294.776,864
2018,18-May-18,10,464.308,930
2018,18-May-18,11,615.285,970
2018,18-May-18,12,639.693,970
2018,18-May-18,13,664.071,985
2018,18-May-18,14,666.891,988
2018,18-May-18,15,627.403,982
2018,18-May-18,16,565.797,981
2018,18-May-18,17,440.497,963
2018,18-May-18,18,262.559,903
2018,18-May-18,19,117.068,811
2018,18-May-18,20,24.878,649
2018,18-May-18,21,0.997,6
2018,18-May-18,22,,
2018,18-May-18,23,,
2018,18-May-18,24,,
2018,19-May-18,1,,
2018,19-May-18,2,,
2018,19-May-18,3,,
2018,19-May-18,4,,
2018,19-May-18,5,0.993,6
2018,19-May-18,6,3.488,390
2018,19-May-18,7,63.128,755
2018,19-May-18,8,163.603,894
2018,19-May-18,9,283.347,946
2018,19-May-18,10,335.15,956
2018,19-May-18,11,310.481,946
2018,19-May-18,12,280.846,947
2018,19-May-18,13,237.415,924
2018,19-May-18,14,212.037,899
2018,19-May-18,15,155.649,863
2018,19-May-18,16,113.683,829
2018,19-May-18,17,74.802,744
2018,19-May-18,18,45.989,699
2018,19-May-18,19,22.649,637
2018,19-May-18,20,2.821,322
2018,19-May-18,21,0.988,6
2018,19-May-18,22,,
2018,19-May-18,23,,
2018,19-May-18,24,,
2018,20-May-18,1,,
2018,20-May-18,2,,
2018,20-May-18,3,,
2018,20-May-18,4,,
2018,20-May-18,5,0.99,6
2018,20-May-18,6,1.538,131
2018,20-May-18,7,21.531,654
2018,20-May-18,8,76.19,796
2018,20-May-18,9,147.897,894
2018,20-May-18,10,233.602,945
2018,20-May-18,11,300.639,975
2018,20-May-18,12,405.887,979
2018,20-May-18,13,438.077,984
2018,20-May-18,14,384.868,973
2018,20-May-18,15,381.739,963
2018,20-May-18,16,345.918,952
2018,20-May-18,17,255.519,924
2018,20-May-18,18,149.172,878
2018,20-May-18,19,84.142,783
2018,20-May-18,20,21.61,651
2018,20-May-18,21,0.989,8
2018,20-May-18,22,,
2018,20-May-18,23,,
2018,20-May-18,24,,
2018,21-May-18,1,,
2018,21-May-18,2,,
2018,21-May-18,3,,
2018,21-May-18,4,,
2018,21-May-18,5,1.018,6
2018,21-May-18,6,4.296,469
2018,21-May-18,7,52.713,702
2018,21-May-18,8,225.772,851
2018,21-May-18,9,461.052,931
2018,21-May-18,10,646.837,969
2018,21-May-18,11,756.19,981
2018,21-May-18,12,802.826,990
2018,21-May-18,13,817.903,994
2018,21-May-18,14,795.401,988
2018,21-May-18,15,750.947,984
2018,21-May-18,16,684.617,978
2018,21-May-18,17,520.36,953
2018,21-May-18,18,295.552,889
2018,21-May-18,19,110.052,780
2018,21-May-18,20,22.97,644
2018,21-May-18,21,1.01,8
2018,21-May-18,22,,
2018,21-May-18,23,,
2018,21-May-18,24,,
2018,22-May-18,1,,
2018,22-May-18,2,,
2018,22-May-18,3,,
2018,22-May-18,4,,
2018,22-May-18,5,1.021,5
2018,22-May-18,6,8.377,566
2018,22-May-18,7,66.031,712
2018,22-May-18,8,158.459,772
2018,22-May-18,9,206.165,760
2018,22-May-18,10,216.722,778
2018,22-May-18,11,241.053,775
2018,22-May-18,12,274.773,807
2018,22-May-18,13,224.99,769
2018,22-May-18,14,196.712,761
2018,22-May-18,15,190.667,754
2018,22-May-18,16,143.913,729
2018,22-May-18,17,99.981,695
2018,22-May-18,18,48.955,672
2018,22-May-18,19,25.377,643
2018,22-May-18,20,4.764,409
2018,22-May-18,21,1.012,6
2018,22-May-18,22,,
2018,22-May-18,23,,
2018,22-May-18,24,,
2018,23-May-18,1,,
2018,23-May-18,2,,
2018,23-May-18,3,,
2018,23-May-18,4,,
2018,23-May-18,5,1.017,6
2018,23-May-18,6,2.692,290
2018,23-May-18,7,42.337,669
2018,23-May-18,8,154.161,792
2018,23-May-18,9,372.778,905
2018,23-May-18,10,527.602,944
2018,23-May-18,11,626.318,962
2018,23-May-18,12,710.204,979
2018,23-May-18,13,776.951,991
2018,23-May-18,14,771.07,980
2018,23-May-18,15,723.793,976
2018,23-May-18,16,624.736,963
2018,23-May-18,17,459.012,925
2018,23-May-18,18,275.583,875
2018,23-May-18,19,94.451,752
2018,23-May-18,20,18.843,614
2018,23-May-18,21,1.108,19
2018,23-May-18,22,,
2018,23-May-18,23,,
2018,23-May-18,24,,
2018,24-May-18,1,,
2018,24-May-18,2,,
2018,24-May-18,3,,
2018,24-May-18,4,,
2018,24-May-18,5,1.028,6
2018,24-May-18,6,4.632,494
2018,24-May-18,7,54.128,709
2018,24-May-18,8,194.159,830
2018,24-May-18,9,383.672,906
2018,24-May-18,10,591.123,960
2018,24-May-18,11,745.319,981
2018,24-May-18,12,802.49,987
2018,24-May-18,13,814.978,990
2018,24-May-18,14,804.279,987
2018,24-May-18,15,776.024,983
2018,24-May-18,16,677.07,970
2018,24-May-18,17,513.071,951
2018,24-May-18,18,305.807,886
2018,24-May-18,19,105.884,787
2018,24-May-18,20,19.121,642
2018,24-May-18,21,1.051,13
2018,24-May-18,22,,
2018,24-May-18,23,,
2018,24-May-18,24,,
2018,25-May-18,1,,
2018,25-May-18,2,,
2018,25-May-18,3,,
2018,25-May-18,4,,
2018,25-May-18,5,1.022,6
2018,25-May-18,6,7.144,569
2018,25-May-18,7,62.701,704
2018,25-May-18,8,193.402,823
2018,25-May-18,9,390,898
2018,25-May-18,10,584.915,959
2018,25-May-18,11,719.386,977
2018,25-May-18,12,778.669,978
2018,25-May-18,13,784.323,983
2018,25-May-18,14,776.064,981
2018,25-May-18,15,732.149,983
2018,25-May-18,16,626.086,970
2018,25-May-18,17,464.558,932
2018,25-May-18,18,268.861,869
2018,25-May-18,19,99.118,764
2018,25-May-18,20,18.622,640
2018,25-May-18,21,1.098,17
2018,25-May-18,22,,
2018,25-May-18,23,,
2018,25-May-18,24,,
2018,26-May-18,1,,
2018,26-May-18,2,,
2018,26-May-18,3,,
2018,26-May-18,4,,
2018,26-May-18,5,0.99,7
2018,26-May-18,6,4.045,454
2018,26-May-18,7,51.622,760
2018,26-May-18,8,198.634,915
2018,26-May-18,9,402.742,972
2018,26-May-18,10,526.202,994
2018,26-May-18,11,558.746,988
2018,26-May-18,12,622.428,1001
2018,26-May-18,13,672.189,1009
2018,26-May-18,14,633.095,1008
2018,26-May-18,15,568.99,986
2018,26-May-18,16,508.791,968
2018,26-May-18,17,375.79,937
2018,26-May-18,18,217.035,887
2018,26-May-18,19,84.797,761
2018,26-May-18,20,18.062,623
2018,26-May-18,21,1.005,9
2018,26-May-18,22,,
2018,26-May-18,23,,
2018,26-May-18,24,,
2018,27-May-18,1,,
2018,27-May-18,2,,
2018,27-May-18,3,,
2018,27-May-18,4,,
2018,27-May-18,5,0.989,6
2018,27-May-18,6,1.36,34
2018,27-May-18,7,9.853,476
2018,27-May-18,8,32.918,650
2018,27-May-18,9,62.123,717
2018,27-May-18,10,99.652,784
2018,27-May-18,11,114.685,820
2018,27-May-18,12,139.659,852
2018,27-May-18,13,142.22,867
2018,27-May-18,14,135.629,851
2018,27-May-18,15,116.298,818
2018,27-May-18,16,104.357,819
2018,27-May-18,17,74.195,760
2018,27-May-18,18,41.499,692
2018,27-May-18,19,17.602,608
2018,27-May-18,20,2.825,240
2018,27-May-18,21,0.993,8
2018,27-May-18,22,,
2018,27-May-18,23,,
2018,27-May-18,24,,
2018,28-May-18,1,,
2018,28-May-18,2,,
2018,28-May-18,3,,
2018,28-May-18,4,,
2018,28-May-18,5,1.019,6
2018,28-May-18,6,1.509,62
2018,28-May-18,7,16.947,609
2018,28-May-18,8,66.822,737
2018,28-May-18,9,127.343,821
2018,28-May-18,10,192.521,880
2018,28-May-18,11,230.296,908
2018,28-May-18,12,277.601,927
2018,28-May-18,13,332.666,952
2018,28-May-18,14,386.849,961
2018,28-May-18,15,433.946,972
2018,28-May-18,16,368.596,964
2018,28-May-18,17,270.588,940
2018,28-May-18,18,173.541,895
2018,28-May-18,19,75.359,782
2018,28-May-18,20,24.939,646
2018,28-May-18,21,1.017,17
2018,28-May-18,22,,
2018,28-May-18,23,,
2018,28-May-18,24,,
2018,29-May-18,1,,
2018,29-May-18,2,,
2018,29-May-18,3,,
2018,29-May-18,4,,
2018,29-May-18,5,1.026,7
2018,29-May-18,6,4.007,417
2018,29-May-18,7,52.738,680
2018,29-May-18,8,164.644,788
2018,29-May-18,9,369.992,884
2018,29-May-18,10,582.415,945
2018,29-May-18,11,710.319,960
2018,29-May-18,12,772.632,963
2018,29-May-18,13,779.977,960
2018,29-May-18,14,743.479,958
2018,29-May-18,15,678.489,958
2018,29-May-18,16,602.415,941
2018,29-May-18,17,478.186,914
2018,29-May-18,18,290.722,867
2018,29-May-18,19,104.604,759
2018,29-May-18,20,19.459,639
2018,29-May-18,21,1.127,19
2018,29-May-18,22,,
2018,29-May-18,23,,
2018,29-May-18,24,,
2018,30-May-18,1,,
2018,30-May-18,2,,
2018,30-May-18,3,,
2018,30-May-18,4,,
2018,30-May-18,5,1.026,7
2018,30-May-18,6,6.389,547
2018,30-May-18,7,58.044,702
2018,30-May-18,8,203.312,817
2018,30-May-18,9,401.912,894
2018,30-May-18,10,562.689,939
2018,30-May-18,11,691.208,964
2018,30-May-18,12,756.311,972
2018,30-May-18,13,758.174,973
2018,30-May-18,14,685.844,967
2018,30-May-18,15,634.98,955
2018,30-May-18,16,531.994,941
2018,30-May-18,17,452.225,927
2018,30-May-18,18,290.76,875
2018,30-May-18,19,110.358,768
2018,30-May-18,20,27.214,652
2018,30-May-18,21,1.195,48
2018,30-May-18,22,,
2018,30-May-18,23,,
2018,30-May-18,24,,
2018,31-May-18,1,,
2018,31-May-18,2,,
2018,31-May-18,3,,
2018,31-May-18,4,,
2018,31-May-18,5,1.031,7
2018,31-May-18,6,7.247,565
2018,31-May-18,7,60.269,712
2018,31-May-18,8,208.113,833
2018,31-May-18,9,420.191,915
2018,31-May-18,10,597.548,952
2018,31-May-18,11,718.052,962
2018,31-May-18,12,769.537,970
2018,31-May-18,13,770.806,975
2018,31-May-18,14,723.275,969
2018,31-May-18,15,648.007,961
2018,31-May-18,16,505.812,923
2018,31-May-18,17,355.87,890
2018,31-May-18,18,234.85,835
2018,31-May-18,19,94.904,752
2018,31-May-18,20,19.125,625
2018,31-May-18,21,1.109,10
2018,31-May-18,22,,
2018,31-May-18,23,,
2018,31-May-18,24,,
2018,1-Jun-18,1,,
2018,1-Jun-18,2,,
2018,1-Jun-18,3,,
2018,1-Jun-18,4,,
2018,1-Jun-18,5,1.026,7
2018,1-Jun-18,6,4.651,394
2018,1-Jun-18,7,39.029,645
2018,1-Jun-18,8,98.242,702
2018,1-Jun-18,9,159.654,762
2018,1-Jun-18,10,216.506,789
2018,1-Jun-18,11,260.476,810
2018,1-Jun-18,12,277.829,805
2018,1-Jun-18,13,285.44,809
2018,1-Jun-18,14,275.724,801
2018,1-Jun-18,15,270.937,796
2018,1-Jun-18,16,291.765,853
2018,1-Jun-18,17,294.583,874
2018,1-Jun-18,18,228.414,840
2018,1-Jun-18,19,102.429,754
2018,1-Jun-18,20,27.891,654
2018,1-Jun-18,21,1.127,13
2018,1-Jun-18,22,,
2018,1-Jun-18,23,,
2018,1-Jun-18,24,,
2018,2-Jun-18,1,,
2018,2-Jun-18,2,,
2018,2-Jun-18,3,,
2018,2-Jun-18,4,,
2018,2-Jun-18,5,0.995,7
2018,2-Jun-18,6,6.334,528
2018,2-Jun-18,7,58.04,734
2018,2-Jun-18,8,167.546,861
2018,2-Jun-18,9,339.034,932
2018,2-Jun-18,10,469.49,975
2018,2-Jun-18,11,470.98,969
2018,2-Jun-18,12,518.67,984
2018,2-Jun-18,13,600.715,1000
2018,2-Jun-18,14,610.561,1000
2018,2-Jun-18,15,554.016,975
2018,2-Jun-18,16,460.806,937
2018,2-Jun-18,17,317.744,909
2018,2-Jun-18,18,202.574,872
2018,2-Jun-18,19,101.482,804
2018,2-Jun-18,20,30.055,669
2018,2-Jun-18,21,1.175,67
2018,2-Jun-18,22,,
2018,2-Jun-18,23,,
2018,2-Jun-18,24,,
2018,3-Jun-18,1,,
2018,3-Jun-18,2,,
2018,3-Jun-18,3,,
2018,3-Jun-18,4,,
2018,3-Jun-18,5,0.992,5
2018,3-Jun-18,6,7.044,555
2018,3-Jun-18,7,60.602,802
2018,3-Jun-18,8,218.895,952
2018,3-Jun-18,9,414.715,1010
2018,3-Jun-18,10,559.608,1022
2018,3-Jun-18,11,655.838,1027
2018,3-Jun-18,12,742.355,1038
2018,3-Jun-18,13,814.166,1044
2018,3-Jun-18,14,831.54,1045
2018,3-Jun-18,15,804.326,1041
2018,3-Jun-18,16,705.105,1031
2018,3-Jun-18,17,527.427,1011
2018,3-Jun-18,18,299.337,972
2018,3-Jun-18,19,122.563,857
2018,3-Jun-18,20,26.592,681
2018,3-Jun-18,21,1.044,19
2018,3-Jun-18,22,,
2018,3-Jun-18,23,,
2018,3-Jun-18,24,,
2018,4-Jun-18,1,,
2018,4-Jun-18,2,,
2018,4-Jun-18,3,,
2018,4-Jun-18,4,,
2018,4-Jun-18,5,1.026,7
2018,4-Jun-18,6,1.814,44
2018,4-Jun-18,7,12.201,556
2018,4-Jun-18,8,32.468,638
2018,4-Jun-18,9,53.127,649
2018,4-Jun-18,10,87.061,662
2018,4-Jun-18,11,137.583,702
2018,4-Jun-18,12,199.074,750
2018,4-Jun-18,13,239.935,792
2018,4-Jun-18,14,243.292,801
2018,4-Jun-18,15,201.178,779
2018,4-Jun-18,16,189.238,775
2018,4-Jun-18,17,162.87,787
2018,4-Jun-18,18,120.968,768
2018,4-Jun-18,19,63.25,704
2018,4-Jun-18,20,13.127,608
2018,4-Jun-18,21,1.008,10
2018,4-Jun-18,22,,
2018,4-Jun-18,23,,
2018,4-Jun-18,24,,
2018,5-Jun-18,1,,
2018,5-Jun-18,2,,
2018,5-Jun-18,3,,
2018,5-Jun-18,4,,
2018,5-Jun-18,5,1.024,6
2018,5-Jun-18,6,5.062,492
2018,5-Jun-18,7,52.072,678
2018,5-Jun-18,8,160.188,768
2018,5-Jun-18,9,350.62,874
2018,5-Jun-18,10,528.875,934
2018,5-Jun-18,11,516.878,929
2018,5-Jun-18,12,380.444,851
2018,5-Jun-18,13,281.804,797
2018,5-Jun-18,14,276.195,784
2018,5-Jun-18,15,310.776,828
2018,5-Jun-18,16,315.955,852
2018,5-Jun-18,17,306.944,884
2018,5-Jun-18,18,146.659,804
2018,5-Jun-18,19,62.635,706
2018,5-Jun-18,20,13.716,558
2018,5-Jun-18,21,1.024,12
2018,5-Jun-18,22,,
2018,5-Jun-18,23,,
2018,5-Jun-18,24,,
2018,6-Jun-18,1,,
2018,6-Jun-18,2,,
2018,6-Jun-18,3,,
2018,6-Jun-18,4,,
2018,6-Jun-18,5,1.026,6
2018,6-Jun-18,6,3.676,370
2018,6-Jun-18,7,40.847,659
2018,6-Jun-18,8,134.826,725
2018,6-Jun-18,9,243.258,780
2018,6-Jun-18,10,327.814,821
2018,6-Jun-18,11,393.833,868
2018,6-Jun-18,12,435.978,896
2018,6-Jun-18,13,490.164,928
2018,6-Jun-18,14,498.617,926
2018,6-Jun-18,15,478.204,925
2018,6-Jun-18,16,456.831,927
2018,6-Jun-18,17,369.336,899
2018,6-Jun-18,18,227.199,869
2018,6-Jun-18,19,105.383,778
2018,6-Jun-18,20,25.491,648
2018,6-Jun-18,21,1.081,24
2018,6-Jun-18,22,,
2018,6-Jun-18,23,,
2018,6-Jun-18,24,,
2018,7-Jun-18,1,,
2018,7-Jun-18,2,,
2018,7-Jun-18,3,,
2018,7-Jun-18,4,,
2018,7-Jun-18,5,1.024,6
2018,7-Jun-18,6,8.215,556
2018,7-Jun-18,7,65.85,693
2018,7-Jun-18,8,183.163,795
2018,7-Jun-18,9,318.623,866
2018,7-Jun-18,10,443.834,900
2018,7-Jun-18,11,568.766,938
2018,7-Jun-18,12,625.594,950
2018,7-Jun-18,13,617.873,934
2018,7-Jun-18,14,539.573,902
2018,7-Jun-18,15,462.791,889
2018,7-Jun-18,16,417.121,893
2018,7-Jun-18,17,359.95,882
2018,7-Jun-18,18,217.046,842
2018,7-Jun-18,19,100.717,769
2018,7-Jun-18,20,30.508,660
2018,7-Jun-18,21,1.39,47
2018,7-Jun-18,22,,
2018,7-Jun-18,23,,
2018,7-Jun-18,24,,
2018,8-Jun-18,1,,
2018,8-Jun-18,2,,
2018,8-Jun-18,3,,
2018,8-Jun-18,4,,
2018,8-Jun-18,5,1.276,7
2018,8-Jun-18,6,9.093,595
2018,8-Jun-18,7,68.795,717
2018,8-Jun-18,8,200.457,834
2018,8-Jun-18,9,399.873,907
2018,8-Jun-18,10,578.358,938
2018,8-Jun-18,11,694.752,964
2018,8-Jun-18,12,730.249,966
2018,8-Jun-18,13,702.269,966
2018,8-Jun-18,14,611.096,928
2018,8-Jun-18,15,523.175,882
2018,8-Jun-18,16,439.078,900
2018,8-Jun-18,17,341.672,895
2018,8-Jun-18,18,208.086,842
2018,8-Jun-18,19,99.952,767
2018,8-Jun-18,20,28.089,660
2018,8-Jun-18,21,1.439,61
2018,8-Jun-18,22,,
2018,8-Jun-18,23,,
2018,8-Jun-18,24,,
2018,9-Jun-18,1,,
2018,9-Jun-18,2,,
2018,9-Jun-18,3,,
2018,9-Jun-18,4,,
2018,9-Jun-18,5,1.248,7
2018,9-Jun-18,6,10.693,603
2018,9-Jun-18,7,63.726,789
2018,9-Jun-18,8,216.056,921
2018,9-Jun-18,9,438.408,984
2018,9-Jun-18,10,611.383,1004
2018,9-Jun-18,11,715.062,1021
2018,9-Jun-18,12,740.71,1022
2018,9-Jun-18,13,711.673,1020
2018,9-Jun-18,14,656.205,1015
2018,9-Jun-18,15,630.384,1005
2018,9-Jun-18,16,550.723,992
2018,9-Jun-18,17,418.179,970
2018,9-Jun-18,18,272.792,933
2018,9-Jun-18,19,126.069,835
2018,9-Jun-18,20,37.12,690
2018,9-Jun-18,21,1.501,78
2018,9-Jun-18,22,,
2018,9-Jun-18,23,,
2018,9-Jun-18,24,,
2018,10-Jun-18,1,,
2018,10-Jun-18,2,,
2018,10-Jun-18,3,,
2018,10-Jun-18,4,,
2018,10-Jun-18,5,1.245,8
2018,10-Jun-18,6,17.603,640
2018,10-Jun-18,7,93.681,842
2018,10-Jun-18,8,227.164,954
2018,10-Jun-18,9,396.511,1001
2018,10-Jun-18,10,521.076,1015
2018,10-Jun-18,11,544.203,1016
2018,10-Jun-18,12,546.465,1014
2018,10-Jun-18,13,546.717,1016
2018,10-Jun-18,14,586.084,1013
2018,10-Jun-18,15,569.173,1014
2018,10-Jun-18,16,479.439,999
2018,10-Jun-18,17,364.437,975
2018,10-Jun-18,18,242.548,940
2018,10-Jun-18,19,128.464,866
2018,10-Jun-18,20,36.908,698
2018,10-Jun-18,21,1.381,53
2018,10-Jun-18,22,,
2018,10-Jun-18,23,,
2018,10-Jun-18,24,,
2018,11-Jun-18,1,,
2018,11-Jun-18,2,,
2018,11-Jun-18,3,,
2018,11-Jun-18,4,,
2018,11-Jun-18,5,1.32,9
2018,11-Jun-18,6,6.294,512
2018,11-Jun-18,7,57.473,684
2018,11-Jun-18,8,159.467,764
2018,11-Jun-18,9,294.578,836
2018,11-Jun-18,10,458.31,914
2018,11-Jun-18,11,569.242,943
2018,11-Jun-18,12,647.718,959
2018,11-Jun-18,13,706.201,978
2018,11-Jun-18,14,657.844,968
2018,11-Jun-18,15,568.104,952
2018,11-Jun-18,16,507.094,941
2018,11-Jun-18,17,437.794,938
2018,11-Jun-18,18,287.895,892
2018,11-Jun-18,19,119.298,805
2018,11-Jun-18,20,24.802,666
2018,11-Jun-18,21,1.556,101
2018,11-Jun-18,22,,
2018,11-Jun-18,23,,
2018,11-Jun-18,24,,
2018,12-Jun-18,1,,
2018,12-Jun-18,2,,
2018,12-Jun-18,3,,
2018,12-Jun-18,4,,
2018,12-Jun-18,5,1.339,9
2018,12-Jun-18,6,9.966,586
2018,12-Jun-18,7,58.526,716
2018,12-Jun-18,8,216.163,854
2018,12-Jun-18,9,428.911,914
2018,12-Jun-18,10,604.019,944
2018,12-Jun-18,11,724.524,968
2018,12-Jun-18,12,772.613,974
2018,12-Jun-18,13,790.301,976
2018,12-Jun-18,14,796.433,970
2018,12-Jun-18,15,766.568,969
2018,12-Jun-18,16,678.043,953
