year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2018,15-Oct-18,14,582.888,53
2018,15-Oct-18,15,651.728,53
2018,15-Oct-18,16,690.181,53
2018,15-Oct-18,17,732.662,53
2018,15-Oct-18,18,801.61,55
2018,15-Oct-18,19,841.582,54
2018,15-Oct-18,20,865.829,55
2018,15-Oct-18,21,875.037,57
2018,15-Oct-18,22,900.874,56
2018,15-Oct-18,23,793.15,55
2018,15-Oct-18,24,945.525,55
2018,16-Oct-18,01,938.229,54
2018,16-Oct-18,02,869.044,54
2018,16-Oct-18,03,819.893,51
2018,16-Oct-18,04,960.98,51
2018,16-Oct-18,05,990.702,54
2018,16-Oct-18,06,1014.724,52
2018,16-Oct-18,07,977.229,51
2018,16-Oct-18,08,997.732,51
2018,16-Oct-18,09,958.508,51
2018,16-Oct-18,10,1005.974,56
2018,16-Oct-18,11,1005.861,54
2018,16-Oct-18,12,997.771,52
2018,16-Oct-18,13,971.232,51
2018,16-Oct-18,14,972.977,52
2018,16-Oct-18,15,943.343,53
2018,16-Oct-18,16,896.834,52
2018,16-Oct-18,17,802.274,51
2018,16-Oct-18,18,730.078,50
2018,16-Oct-18,19,620.326,47
2018,16-Oct-18,20,618.128,51
2018,16-Oct-18,21,573.982,49
2018,16-Oct-18,22,568.05,50
2018,16-Oct-18,23,518.465,50
2018,16-Oct-18,24,505.228,49
2018,17-Oct-18,01,475.362,47
2018,17-Oct-18,02,435.824,47
2018,17-Oct-18,03,416.603,49
2018,17-Oct-18,04,468.107,50
2018,17-Oct-18,05,457.032,48
2018,17-Oct-18,06,455.873,50
2018,17-Oct-18,07,485.016,51
2018,17-Oct-18,08,492.247,54
2018,17-Oct-18,09,490.767,51
2018,17-Oct-18,10,464.637,53
2018,17-Oct-18,11,425.145,54
2018,17-Oct-18,12,506.301,54
2018,17-Oct-18,13,589.564,57
2018,17-Oct-18,14,609.497,59
2018,17-Oct-18,15,712.769,60
2018,17-Oct-18,16,718.037,59
2018,17-Oct-18,17,798.587,59
2018,17-Oct-18,18,969.005,59
2018,17-Oct-18,19,964.653,57
2018,17-Oct-18,20,967.286,56
2018,17-Oct-18,21,980.854,56
2018,17-Oct-18,22,956.815,57
2018,17-Oct-18,23,915.525,58
2018,17-Oct-18,24,941.52,57
2018,18-Oct-18,01,897.577,53
2018,18-Oct-18,02,877.489,53
2018,18-Oct-18,03,900.607,55
2018,18-Oct-18,04,953.573,54
2018,18-Oct-18,05,1008.322,56
2018,18-Oct-18,06,1041.697,57
2018,18-Oct-18,07,1031.553,56
2018,18-Oct-18,08,1024.281,56
2018,18-Oct-18,09,1034.113,57
2018,18-Oct-18,10,1069.51,57
2018,18-Oct-18,11,1079.138,57
2018,18-Oct-18,12,938.635,55
2018,18-Oct-18,13,923.118,54
2018,18-Oct-18,14,1053.677,57
2018,18-Oct-18,15,1061.447,57
2018,18-Oct-18,16,1061.806,57
2018,18-Oct-18,17,1045.23,58
2018,18-Oct-18,18,1044.708,55
2018,18-Oct-18,19,984.98,55
2018,18-Oct-18,20,943.125,54
2018,18-Oct-18,21,896.776,55
2018,18-Oct-18,22,808.257,54
2018,18-Oct-18,23,767.498,55
2018,18-Oct-18,24,708.59,55
2018,19-Oct-18,01,605.768,52
2018,19-Oct-18,02,530.952,52
2018,19-Oct-18,03,472.595,51
2018,19-Oct-18,04,429.913,48
2018,19-Oct-18,05,389.042,51
2018,19-Oct-18,06,386.802,51
2018,19-Oct-18,07,388.758,51
2018,19-Oct-18,08,375.731,53
2018,19-Oct-18,09,326.56,53
2018,19-Oct-18,10,265.419,50
2018,19-Oct-18,11,215.881,51
2018,19-Oct-18,12,219.236,54
2018,19-Oct-18,13,260.181,55
2018,19-Oct-18,14,325.582,55
2018,19-Oct-18,15,358.249,56
2018,19-Oct-18,16,376.186,56
2018,19-Oct-18,17,394.699,57
2018,19-Oct-18,18,493.117,54
2018,19-Oct-18,19,666.704,52
2018,19-Oct-18,20,719.083,53
2018,19-Oct-18,21,725.351,54
2018,19-Oct-18,22,752.144,54
2018,19-Oct-18,23,700.153,53
2018,19-Oct-18,24,719.815,57
2018,20-Oct-18,01,688.659,55
2018,20-Oct-18,02,612.91,56
2018,20-Oct-18,03,631.063,55
2018,20-Oct-18,04,640.967,56
2018,20-Oct-18,05,691.196,58
2018,20-Oct-18,06,808.721,57
2018,20-Oct-18,07,824.357,56
2018,20-Oct-18,08,855.692,57
2018,20-Oct-18,09,845.743,57
2018,20-Oct-18,10,847.486,59
2018,20-Oct-18,11,866.969,58
2018,20-Oct-18,12,854.893,60
2018,20-Oct-18,13,828.214,59
2018,20-Oct-18,14,851.856,58
2018,20-Oct-18,15,824.189,56
2018,20-Oct-18,16,764.211,57
2018,20-Oct-18,17,689.082,54
2018,20-Oct-18,18,626.53,52
2018,20-Oct-18,19,646.864,48
2018,20-Oct-18,20,625.99,47
2018,20-Oct-18,21,574.064,49
2018,20-Oct-18,22,468.352,49
2018,20-Oct-18,23,457.131,48
2018,20-Oct-18,24,398.029,44
2018,21-Oct-18,01,494.677,43
2018,21-Oct-18,02,461.887,43
2018,21-Oct-18,03,509.574,47
2018,21-Oct-18,04,631.101,50
2018,21-Oct-18,05,731.476,52
2018,21-Oct-18,06,776.154,52
2018,21-Oct-18,07,733.355,51
2018,21-Oct-18,08,812.123,56
2018,21-Oct-18,09,874.669,58
2018,21-Oct-18,10,894.043,58
2018,21-Oct-18,11,899.481,59
2018,21-Oct-18,12,890.243,60
2018,21-Oct-18,13,908.363,63
2018,21-Oct-18,14,932.279,63
2018,21-Oct-18,15,953.452,62
2018,21-Oct-18,16,976.269,61
2018,21-Oct-18,17,944.761,61
2018,21-Oct-18,18,903.816,59
2018,21-Oct-18,19,926.086,54
2018,21-Oct-18,20,975.412,55
2018,21-Oct-18,21,998.909,54
2018,21-Oct-18,22,928.847,55
2018,21-Oct-18,23,810.818,54
2018,21-Oct-18,24,748.664,53
2018,22-Oct-18,01,763.816,49
2018,22-Oct-18,02,751.712,50
2018,22-Oct-18,03,804.914,51
2018,22-Oct-18,04,764.402,50
2018,22-Oct-18,05,778.635,49
2018,22-Oct-18,06,760.173,50
2018,22-Oct-18,07,583.878,49
2018,22-Oct-18,08,545.189,51
2018,22-Oct-18,09,480.165,50
2018,22-Oct-18,10,448.733,51
2018,22-Oct-18,11,371.397,48
2018,22-Oct-18,12,350.369,50
2018,22-Oct-18,13,442.115,52
2018,22-Oct-18,14,427.43,50
2018,22-Oct-18,15,397.959,50
2018,22-Oct-18,16,347.702,47
2018,22-Oct-18,17,268.897,47
2018,22-Oct-18,18,206.385,45
2018,22-Oct-18,19,201.134,43
2018,22-Oct-18,20,211.468,47
2018,22-Oct-18,21,184.129,46
2018,22-Oct-18,22,122.339,46
2018,22-Oct-18,23,123.104,41
2018,22-Oct-18,24,92.959,40
2018,23-Oct-18,01,79.458,36
2018,23-Oct-18,02,73.729,35
2018,23-Oct-18,03,54.88,32
2018,23-Oct-18,04,58.855,36
2018,23-Oct-18,05,60.25,39
2018,23-Oct-18,06,73.166,42
2018,23-Oct-18,07,73.507,45
2018,23-Oct-18,08,58.019,46
2018,23-Oct-18,09,93.295,44
2018,23-Oct-18,10,117.662,45
2018,23-Oct-18,11,91.785,47
2018,23-Oct-18,12,110.513,49
2018,23-Oct-18,13,146.722,49
2018,23-Oct-18,14,185.148,49
2018,23-Oct-18,15,166.272,49
2018,23-Oct-18,16,194.822,49
2018,23-Oct-18,17,211.694,48
2018,23-Oct-18,18,255.783,47
2018,23-Oct-18,19,286.077,45
2018,23-Oct-18,20,289.578,47
2018,23-Oct-18,21,371.008,48
2018,23-Oct-18,22,426.226,45
2018,23-Oct-18,23,476.051,48
2018,23-Oct-18,24,491.724,46
2018,24-Oct-18,01,333.859,47
2018,24-Oct-18,02,460.047,47
2018,24-Oct-18,03,465.389,46
2018,24-Oct-18,04,482.385,48
2018,24-Oct-18,05,494.454,49
2018,24-Oct-18,06,504.401,51
2018,24-Oct-18,07,519.58,47
2018,24-Oct-18,08,603.783,48
2018,24-Oct-18,09,564.943,50
2018,24-Oct-18,10,573.014,51
2018,24-Oct-18,11,624.991,49
2018,24-Oct-18,12,646.771,51
2018,24-Oct-18,13,706.502,54
2018,24-Oct-18,14,767.343,55
2018,24-Oct-18,15,793.456,57
2018,24-Oct-18,16,847.535,55
2018,24-Oct-18,17,869.504,52
2018,24-Oct-18,18,904.329,51
2018,24-Oct-18,19,913.875,49
2018,24-Oct-18,20,929.493,52
2018,24-Oct-18,21,932.567,51
2018,24-Oct-18,22,908.571,52
2018,24-Oct-18,23,908.601,50
2018,24-Oct-18,24,867.059,51
2018,25-Oct-18,01,863.618,49
2018,25-Oct-18,02,849.436,49
2018,25-Oct-18,03,846.634,46
2018,25-Oct-18,04,833.515,47
2018,25-Oct-18,05,872.206,49
2018,25-Oct-18,06,842.444,47
2018,25-Oct-18,07,879.32,46
2018,25-Oct-18,08,867.488,48
2018,25-Oct-18,09,899.98,47
2018,25-Oct-18,10,890.099,48
2018,25-Oct-18,11,897.525,51
2018,25-Oct-18,12,898.372,51
2018,25-Oct-18,13,916.076,52
2018,25-Oct-18,14,931.742,53
2018,25-Oct-18,15,930.881,54
2018,25-Oct-18,16,946.446,56
2018,25-Oct-18,17,985.618,54
2018,25-Oct-18,18,967.182,52
2018,25-Oct-18,19,956.898,51
2018,25-Oct-18,20,992.347,51
2018,25-Oct-18,21,993.478,51
2018,25-Oct-18,22,968.291,50
2018,25-Oct-18,23,920.5,51
2018,25-Oct-18,24,882.676,50
2018,26-Oct-18,01,875.58,51
2018,26-Oct-18,02,874.403,47
2018,26-Oct-18,03,860.965,47
2018,26-Oct-18,04,798.192,46
2018,26-Oct-18,05,806.815,47
2018,26-Oct-18,06,742.092,48
2018,26-Oct-18,07,742.288,46
2018,26-Oct-18,08,785.609,46
2018,26-Oct-18,09,749.637,47
2018,26-Oct-18,10,551.8,47
2018,26-Oct-18,11,498.624,49
2018,26-Oct-18,12,517.163,47
2018,26-Oct-18,13,540.278,42
2018,26-Oct-18,14,554.454,41
2018,26-Oct-18,15,550.576,37
2018,26-Oct-18,16,537.995,32
2018,26-Oct-18,17,440.585,32
2018,26-Oct-18,18,300.461,29
2018,26-Oct-18,19,281.823,29
2018,26-Oct-18,20,311.269,30
2018,26-Oct-18,21,240.136,33
2018,26-Oct-18,22,186.783,35
2018,26-Oct-18,23,128.659,39
2018,26-Oct-18,24,116.014,38
2018,27-Oct-18,01,107.371,40
2018,27-Oct-18,02,154.927,41
2018,27-Oct-18,03,167.897,44
2018,27-Oct-18,04,189.685,44
2018,27-Oct-18,05,253.017,49
2018,27-Oct-18,06,333.536,49
2018,27-Oct-18,07,408.081,49
2018,27-Oct-18,08,449.298,53
2018,27-Oct-18,09,560.344,53
2018,27-Oct-18,10,556.884,58
2018,27-Oct-18,11,479.301,58
2018,27-Oct-18,12,509.819,58
2018,27-Oct-18,13,549.35,59
2018,27-Oct-18,14,632.404,58
2018,27-Oct-18,15,740.725,57
2018,27-Oct-18,16,826.103,58
2018,27-Oct-18,17,878.436,56
2018,27-Oct-18,18,912.392,53
2018,27-Oct-18,19,810.462,54
2018,27-Oct-18,20,683.652,54
2018,27-Oct-18,21,636.653,51
2018,27-Oct-18,22,515.411,45
2018,27-Oct-18,23,368.996,46
2018,27-Oct-18,24,278.077,45
2018,28-Oct-18,01,291.616,46
2018,28-Oct-18,02,280.694,44
2018,28-Oct-18,03,311.529,45
2018,28-Oct-18,04,300.381,44
2018,28-Oct-18,05,337.316,39
2018,28-Oct-18,06,343.155,36
2018,28-Oct-18,07,324.008,32
2018,28-Oct-18,08,375.545,37
2018,28-Oct-18,09,341.74,39
2018,28-Oct-18,10,365.573,41
2018,28-Oct-18,11,348.916,44
2018,28-Oct-18,12,376.175,49
2018,28-Oct-18,13,385.742,52
2018,28-Oct-18,14,378.349,47
2018,28-Oct-18,15,324.063,45
2018,28-Oct-18,16,276.266,49
2018,28-Oct-18,17,261.381,47
2018,28-Oct-18,18,237.251,45
2018,28-Oct-18,19,231.122,42
2018,28-Oct-18,20,251.175,46
2018,28-Oct-18,21,257.561,49
2018,28-Oct-18,22,202.534,45
2018,28-Oct-18,23,177.258,43
2018,28-Oct-18,24,141.035,41
2018,29-Oct-18,01,126.778,39
2018,29-Oct-18,02,95.604,42
2018,29-Oct-18,03,75.85,40
2018,29-Oct-18,04,79.541,41
2018,29-Oct-18,05,76.943,40
2018,29-Oct-18,06,122.87,42
2018,29-Oct-18,07,143.84,42
2018,29-Oct-18,08,136.029,49
2018,29-Oct-18,09,117.46,48
2018,29-Oct-18,10,143.378,49
2018,29-Oct-18,11,136.31,47
2018,29-Oct-18,12,138.739,51
2018,29-Oct-18,13,164.682,50
2018,29-Oct-18,14,164.796,49
2018,29-Oct-18,15,139.981,49
2018,29-Oct-18,16,167.089,49
2018,29-Oct-18,17,211.906,52
2018,29-Oct-18,18,263.295,55
2018,29-Oct-18,19,299.248,52
2018,29-Oct-18,20,344.576,53
2018,29-Oct-18,21,433.725,52
2018,29-Oct-18,22,487.902,50
2018,29-Oct-18,23,526.711,52
2018,29-Oct-18,24,508.977,52
2018,30-Oct-18,01,507.711,49
2018,30-Oct-18,02,478.168,51
2018,30-Oct-18,03,523.477,51
2018,30-Oct-18,04,514.651,52
2018,30-Oct-18,05,603.186,53
2018,30-Oct-18,06,658.203,52
2018,30-Oct-18,07,615.087,50
2018,30-Oct-18,08,567.051,50
2018,30-Oct-18,09,535.512,50
2018,30-Oct-18,10,557.752,55
2018,30-Oct-18,11,549.676,56
2018,30-Oct-18,12,467.477,52
2018,30-Oct-18,13,482.998,52
2018,30-Oct-18,14,554.638,52
2018,30-Oct-18,15,585.291,54
2018,30-Oct-18,16,618.617,56
2018,30-Oct-18,17,616.221,54
2018,30-Oct-18,18,615.567,52
2018,30-Oct-18,19,605.248,51
2018,30-Oct-18,20,604.619,50
2018,30-Oct-18,21,532.933,50
2018,30-Oct-18,22,506.531,49
2018,30-Oct-18,23,434.321,47
2018,30-Oct-18,24,357.358,47
2018,31-Oct-18,01,289.548,45
2018,31-Oct-18,02,358.03,49
2018,31-Oct-18,03,389.994,45
2018,31-Oct-18,04,333.907,46
2018,31-Oct-18,05,341.818,44
2018,31-Oct-18,06,278.207,42
2018,31-Oct-18,07,205.735,37
2018,31-Oct-18,08,160.011,35
2018,31-Oct-18,09,113.876,33
2018,31-Oct-18,10,93.985,32
2018,31-Oct-18,11,121.131,33
2018,31-Oct-18,12,119.337,40
2018,31-Oct-18,13,144.251,43
2018,31-Oct-18,14,169.094,47
2018,31-Oct-18,15,201.993,55
2018,31-Oct-18,16,231.844,52
2018,31-Oct-18,17,237.141,52
2018,31-Oct-18,18,291.393,53
2018,31-Oct-18,19,349.452,53
2018,31-Oct-18,20,354.634,56
2018,31-Oct-18,21,389.433,55
2018,31-Oct-18,22,416.327,54
2018,31-Oct-18,23,378.635,51
2018,31-Oct-18,24,404.444,54
2018,1-Nov-18,01,426.543,53
2018,1-Nov-18,02,381.287,53
2018,1-Nov-18,03,350.352,51
2018,1-Nov-18,04,377.896,51
2018,1-Nov-18,05,451.555,51
2018,1-Nov-18,06,320.159,48
2018,1-Nov-18,07,230.794,47
2018,1-Nov-18,08,231.59,44
2018,1-Nov-18,09,235.102,46
2018,1-Nov-18,10,213.306,40
2018,1-Nov-18,11,215.743,41
2018,1-Nov-18,12,151.281,36
2018,1-Nov-18,13,127.977,38
2018,1-Nov-18,14,110.227,44
2018,1-Nov-18,15,66.375,42
2018,1-Nov-18,16,42.826,43
2018,1-Nov-18,17,34.314,35
2018,1-Nov-18,18,30.081,34
2018,1-Nov-18,19,40.8,36
2018,1-Nov-18,20,43.106,32
2018,1-Nov-18,21,68.227,33
2018,1-Nov-18,22,88.139,36
2018,1-Nov-18,23,100.042,40
2018,1-Nov-18,24,146.98,46
2018,2-Nov-18,01,205.455,46
2018,2-Nov-18,02,249.462,47
2018,2-Nov-18,03,309.771,48
2018,2-Nov-18,04,410.516,49
2018,2-Nov-18,05,497.866,55
2018,2-Nov-18,06,571.919,57
2018,2-Nov-18,07,595.04,58
2018,2-Nov-18,08,589.754,58
2018,2-Nov-18,09,583.172,57
2018,2-Nov-18,10,521.742,57
2018,2-Nov-18,11,366.518,56
2018,2-Nov-18,12,273.039,56
2018,2-Nov-18,13,281.538,55
2018,2-Nov-18,14,334.813,56
2018,2-Nov-18,15,304.929,55
2018,2-Nov-18,16,238.646,53
2018,2-Nov-18,17,190.533,51
2018,2-Nov-18,18,197.015,50
2018,2-Nov-18,19,192.365,49
2018,2-Nov-18,20,225.369,53
2018,2-Nov-18,21,220.552,53
2018,2-Nov-18,22,208.405,54
2018,2-Nov-18,23,200.949,50
2018,2-Nov-18,24,190.299,53
2018,3-Nov-18,01,242.484,51
2018,3-Nov-18,02,297.832,51
2018,3-Nov-18,03,282.643,52
2018,3-Nov-18,04,310.181,53
2018,3-Nov-18,05,284.557,51
2018,3-Nov-18,06,282.262,52
2018,3-Nov-18,07,304.787,53
2018,3-Nov-18,08,368.429,51
2018,3-Nov-18,09,413.078,52
2018,3-Nov-18,10,441.763,53
2018,3-Nov-18,11,454.078,52
2018,3-Nov-18,12,580.574,53
2018,3-Nov-18,13,569.826,53
2018,3-Nov-18,14,605.602,59
2018,3-Nov-18,15,765.773,59
2018,3-Nov-18,16,813.419,59
2018,3-Nov-18,17,876.704,54
2018,3-Nov-18,18,855.816,53
2018,3-Nov-18,19,869.59,52
2018,3-Nov-18,20,813.388,51
2018,3-Nov-18,21,724.605,52
2018,3-Nov-18,22,733.072,52
2018,3-Nov-18,23,697.541,51
2018,3-Nov-18,24,709.41,46
2018,4-Nov-18,01,694.299,46
2018,4-Nov-18,02,750.295,47
2018,4-Nov-18,02X,756.201,47
2018,4-Nov-18,03,756.131,47
2018,4-Nov-18,04,769.431,45
2018,4-Nov-18,05,742.085,46
2018,4-Nov-18,06,783.004,45
2018,4-Nov-18,07,768.29,49
2018,4-Nov-18,08,799.543,48
2018,4-Nov-18,09,779.253,52
2018,4-Nov-18,10,778.771,51
2018,4-Nov-18,11,721.974,50
2018,4-Nov-18,12,599.434,45
2018,4-Nov-18,13,618.393,46
2018,4-Nov-18,14,539.898,44
2018,4-Nov-18,15,481.995,41
2018,4-Nov-18,16,368.733,35
2018,4-Nov-18,17,357.91,34
2018,4-Nov-18,18,304.892,34
2018,4-Nov-18,19,338.257,36
2018,4-Nov-18,20,362.901,37
2018,4-Nov-18,21,250.674,41
2018,4-Nov-18,22,224.159,42
2018,4-Nov-18,23,186.563,42
2018,4-Nov-18,24,233.763,45
2018,5-Nov-18,01,220.03,44
2018,5-Nov-18,02,246.398,44
2018,5-Nov-18,03,261.93,43
2018,5-Nov-18,04,225.361,44
2018,5-Nov-18,05,154.949,42
2018,5-Nov-18,06,247.874,44
2018,5-Nov-18,07,259.248,46
2018,5-Nov-18,08,286.126,47
2018,5-Nov-18,09,295.907,48
2018,5-Nov-18,10,297.769,48
2018,5-Nov-18,11,272.691,48
2018,5-Nov-18,12,262.204,47
2018,5-Nov-18,13,261.035,48
2018,5-Nov-18,14,258.309,47
2018,5-Nov-18,15,289.523,46
2018,5-Nov-18,16,332.505,48
2018,5-Nov-18,17,385.494,46
2018,5-Nov-18,18,386.462,48
2018,5-Nov-18,19,413.902,48
2018,5-Nov-18,20,423.857,47
2018,5-Nov-18,21,395.022,47
2018,5-Nov-18,22,365.06,49
2018,5-Nov-18,23,395.594,50
2018,5-Nov-18,24,352.434,48
2018,6-Nov-18,01,326.675,46
2018,6-Nov-18,02,356.932,47
2018,6-Nov-18,03,350.997,48
2018,6-Nov-18,04,411.403,48
2018,6-Nov-18,05,490.78,48
2018,6-Nov-18,06,657.661,45
2018,6-Nov-18,07,623.519,44
2018,6-Nov-18,08,575.267,42
2018,6-Nov-18,09,647.329,39
2018,6-Nov-18,10,580.923,38
2018,6-Nov-18,11,536.963,36
2018,6-Nov-18,12,418.62,40
2018,6-Nov-18,13,400.099,42
2018,6-Nov-18,14,403.134,47
2018,6-Nov-18,15,365.145,52
2018,6-Nov-18,16,385.308,52
2018,6-Nov-18,17,398.248,55
2018,6-Nov-18,18,344.604,54
2018,6-Nov-18,19,399.491,54
2018,6-Nov-18,20,467.596,54
2018,6-Nov-18,21,508.338,54
2018,6-Nov-18,22,482.067,54
2018,6-Nov-18,23,499.48,56
2018,6-Nov-18,24,526.666,55
2018,7-Nov-18,01,607.49,55
2018,7-Nov-18,02,620.871,54
2018,7-Nov-18,03,624.993,55
2018,7-Nov-18,04,671.926,54
2018,7-Nov-18,05,751.9,55
2018,7-Nov-18,06,842.044,54
2018,7-Nov-18,07,872.833,55
2018,7-Nov-18,08,864.72,55
2018,7-Nov-18,09,834.628,57
2018,7-Nov-18,10,902.215,56
2018,7-Nov-18,11,946.311,56
2018,7-Nov-18,12,923.472,55
2018,7-Nov-18,13,914.536,55
2018,7-Nov-18,14,913.942,57
2018,7-Nov-18,15,845.166,55
2018,7-Nov-18,16,804.423,56
2018,7-Nov-18,17,781.922,54
2018,7-Nov-18,18,734.028,53
2018,7-Nov-18,19,871.439,54
2018,7-Nov-18,20,945.789,54
2018,7-Nov-18,21,910.277,54
2018,7-Nov-18,22,905.663,53
2018,7-Nov-18,23,909.033,54
2018,7-Nov-18,24,870.349,53
2018,8-Nov-18,01,891.458,54
2018,8-Nov-18,02,844.53,53
2018,8-Nov-18,03,814.323,53
2018,8-Nov-18,04,792.303,51
2018,8-Nov-18,05,810.355,53
2018,8-Nov-18,06,875.823,52
2018,8-Nov-18,07,873.295,50
2018,8-Nov-18,08,760.59,50
2018,8-Nov-18,09,681.697,52
2018,8-Nov-18,10,691.337,52
2018,8-Nov-18,11,679.183,53
2018,8-Nov-18,12,672.954,48
2018,8-Nov-18,13,666.464,49
2018,8-Nov-18,14,653.726,49
2018,8-Nov-18,15,638.972,49
2018,8-Nov-18,16,636.045,47
2018,8-Nov-18,17,593.079,46
2018,8-Nov-18,18,597.628,48
2018,8-Nov-18,19,604.078,49
2018,8-Nov-18,20,589.92,50
2018,8-Nov-18,21,673.262,51
2018,8-Nov-18,22,712.218,51
2018,8-Nov-18,23,689.737,51
2018,8-Nov-18,24,614.064,49
2018,9-Nov-18,01,544.024,48
2018,9-Nov-18,02,496.407,46
2018,9-Nov-18,03,417.578,45
2018,9-Nov-18,04,437.289,45
2018,9-Nov-18,05,359.801,46
2018,9-Nov-18,06,325.568,45
2018,9-Nov-18,07,238.434,49
2018,9-Nov-18,08,141.738,44
2018,9-Nov-18,09,117.895,44
2018,9-Nov-18,10,142.942,44
2018,9-Nov-18,11,98.401,40
2018,9-Nov-18,12,78.082,35
2018,9-Nov-18,13,129.167,44
2018,9-Nov-18,14,134.607,42
2018,9-Nov-18,15,203.623,43
2018,9-Nov-18,16,274.562,45
2018,9-Nov-18,17,290.322,51
2018,9-Nov-18,18,312.698,52
2018,9-Nov-18,19,448.66,52
2018,9-Nov-18,20,590.821,52
2018,9-Nov-18,21,701.326,54
2018,9-Nov-18,22,689.006,54
2018,9-Nov-18,23,717.154,54
2018,9-Nov-18,24,812.191,52
2018,10-Nov-18,01,851.581,52
2018,10-Nov-18,02,873.605,51
2018,10-Nov-18,03,746.904,48
2018,10-Nov-18,04,666.432,46
2018,10-Nov-18,05,516.191,46
2018,10-Nov-18,06,429.871,46
2018,10-Nov-18,07,420.063,44
2018,10-Nov-18,08,402.532,46
2018,10-Nov-18,09,389.063,47
2018,10-Nov-18,10,320.73,51
2018,10-Nov-18,11,317.221,51
2018,10-Nov-18,12,384.967,50
2018,10-Nov-18,13,480.039,55
2018,10-Nov-18,14,625.175,56
2018,10-Nov-18,15,763.679,56
2018,10-Nov-18,16,851.014,55
2018,10-Nov-18,17,898.954,55
2018,10-Nov-18,18,899.309,53
2018,10-Nov-18,19,923.952,53
2018,10-Nov-18,20,847.638,51
2018,10-Nov-18,21,828.887,51
2018,10-Nov-18,22,815.781,52
2018,10-Nov-18,23,810.099,53
2018,10-Nov-18,24,834.335,52
2018,11-Nov-18,01,813.315,51
2018,11-Nov-18,02,832.566,50
2018,11-Nov-18,03,815.521,51
2018,11-Nov-18,04,858.58,49
2018,11-Nov-18,05,858.379,48
2018,11-Nov-18,06,842.132,48
2018,11-Nov-18,07,860.241,47
2018,11-Nov-18,08,919.399,49
2018,11-Nov-18,09,859.637,51
2018,11-Nov-18,10,695.341,51
2018,11-Nov-18,11,704.207,52
2018,11-Nov-18,12,813.605,53
2018,11-Nov-18,13,920.025,52
2018,11-Nov-18,14,838.898,53
2018,11-Nov-18,15,700.774,52
2018,11-Nov-18,16,675.565,50
2018,11-Nov-18,17,781.985,50
2018,11-Nov-18,18,736.591,46
2018,11-Nov-18,19,804.131,46
2018,11-Nov-18,20,815.175,46
2018,11-Nov-18,21,796.314,46
2018,11-Nov-18,22,774.74,47
2018,11-Nov-18,23,750.929,46
2018,11-Nov-18,24,715.845,46
2018,12-Nov-18,01,721.729,46
2018,12-Nov-18,02,690.365,46
2018,12-Nov-18,03,622.735,46
2018,12-Nov-18,04,544.506,41
2018,12-Nov-18,05,517.981,42
2018,12-Nov-18,06,517.308,40
2018,12-Nov-18,07,438.497,40
2018,12-Nov-18,08,373.232,39
2018,12-Nov-18,09,303.603,40
2018,12-Nov-18,10,258.428,38
2018,12-Nov-18,11,228.442,39
2018,12-Nov-18,12,230.786,44
2018,12-Nov-18,13,243.909,45
2018,12-Nov-18,14,204.957,44
2018,12-Nov-18,15,161.689,43
2018,12-Nov-18,16,128.561,40
2018,12-Nov-18,17,127.264,40
2018,12-Nov-18,18,123.084,39
2018,12-Nov-18,19,119.749,44
2018,12-Nov-18,20,108.294,46
2018,12-Nov-18,21,111.537,45
2018,12-Nov-18,22,122.293,44
2018,12-Nov-18,23,155.614,45
2018,12-Nov-18,24,159.462,45
2018,13-Nov-18,01,173.435,44
2018,13-Nov-18,02,157.083,46
2018,13-Nov-18,03,164.19,45
2018,13-Nov-18,04,161.585,45
2018,13-Nov-18,05,156.353,45
2018,13-Nov-18,06,199.058,46
2018,13-Nov-18,07,217.341,46
2018,13-Nov-18,08,217.016,47
2018,13-Nov-18,09,220.642,44
2018,13-Nov-18,10,229.967,45
2018,13-Nov-18,11,267.862,47
2018,13-Nov-18,12,294.275,45
2018,13-Nov-18,13,350.97,42
2018,13-Nov-18,14,312.909,45
2018,13-Nov-18,15,326.143,51
2018,13-Nov-18,16,392.074,49
2018,13-Nov-18,17,468.265,50
2018,13-Nov-18,18,512.092,50
2018,13-Nov-18,19,595.903,50
2018,13-Nov-18,20,627.011,50
2018,13-Nov-18,21,726.924,50
2018,13-Nov-18,22,732.333,52
2018,13-Nov-18,23,641.852,54
2018,13-Nov-18,24,620.559,52
2018,14-Nov-18,01,560.468,51
2018,14-Nov-18,02,537.922,51
2018,14-Nov-18,03,542.076,49
2018,14-Nov-18,04,529.601,46
2018,14-Nov-18,05,576.973,47
2018,14-Nov-18,06,659.282,46
2018,14-Nov-18,07,768.818,49
2018,14-Nov-18,08,876.407,51
2018,14-Nov-18,09,887.911,53
2018,14-Nov-18,10,797.72,51
2018,14-Nov-18,11,795.058,53
2018,14-Nov-18,12,774.279,53
2018,14-Nov-18,13,736.238,51
2018,14-Nov-18,14,772.497,53
2018,14-Nov-18,15,586.795,54
2018,14-Nov-18,16,770.523,54
2018,14-Nov-18,17,799.442,50
2018,14-Nov-18,18,859.582,49
2018,14-Nov-18,19,848.053,47
2018,14-Nov-18,20,798.108,47
2018,14-Nov-18,21,760.076,47
2018,14-Nov-18,22,571.189,45
2018,14-Nov-18,23,458.999,41
2018,14-Nov-18,24,481.402,45
2018,15-Nov-18,01,411.844,41
2018,15-Nov-18,02,377.216,37
